,data_jogo,liga,temporada,local,id_time_casa,time_casa,id_time_fora,time_fora,gols_casa,gols_fora,empate,vitoria_casa,vitoria_fora
3004,2015-04-12 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Köln,65,1. FC Köln,175,TSG 1899 Hoffenheim,3,2,0.0,1.0,0.0
3005,2015-04-12 17:30:00,1. Fußball-Bundesliga 2014/2015,2014,Stuttgart,16,VfB Stuttgart,134,Werder Bremen,3,2,0.0,1.0,0.0
3006,2015-04-17 20:30:00,1. Fußball-Bundesliga 2014/2015,2014,Frankfurt,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,0,0,1.0,0.0,0.0
3007,2015-04-18 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Dortmund,7,Borussia Dortmund,31,SC Paderborn 07,3,0,0.0,1.0,0.0
3008,2015-04-18 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Leverkusen,6,Bayer Leverkusen,55,Hannover 96,4,0,0.0,1.0,0.0
3009,2015-04-18 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Sinsheim,175,TSG 1899 Hoffenheim,40,FC Bayern München,0,2,0.0,0.0,1.0
3010,2015-04-18 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Freiburg,112,SC Freiburg,81,1. FSV Mainz 05,2,3,0.0,0.0,1.0
3011,2015-04-18 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Berlin,54,Hertha BSC,65,1. FC Köln,0,0,1.0,0.0,0.0
3012,2015-04-18 18:30:00,1. Fußball-Bundesliga 2014/2015,2014,Augsburg,95,FC Augsburg,16,VfB Stuttgart,2,1,0.0,1.0,0.0
3013,2015-04-19 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Bremen,134,Werder Bremen,100,Hamburger SV,1,0,0.0,1.0,0.0
3014,2015-04-19 17:30:00,1. Fußball-Bundesliga 2014/2015,2014,Wolfsburg,131,VfL Wolfsburg,9,FC Schalke 04,1,1,1.0,0.0,0.0
3015,2015-04-24 20:30:00,1. Fußball-Bundesliga 2014/2015,2014,Mainz,81,1. FSV Mainz 05,9,FC Schalke 04,2,0,0.0,1.0,0.0
3016,2015-04-25 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Dortmund,7,Borussia Dortmund,91,Eintracht Frankfurt,2,0,0.0,1.0,0.0
3017,2015-04-25 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hannover,55,Hannover 96,175,TSG 1899 Hoffenheim,1,2,0.0,0.0,1.0
3018,2015-04-25 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Stuttgart,16,VfB Stuttgart,112,SC Freiburg,2,2,1.0,0.0,0.0
3019,2015-04-25 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hamburg,100,Hamburger SV,95,FC Augsburg,3,2,0.0,1.0,0.0
3020,2015-04-25 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Köln,65,1. FC Köln,6,Bayer Leverkusen,1,1,1.0,0.0,0.0
3021,2015-04-25 18:30:00,1. Fußball-Bundesliga 2014/2015,2014,München,40,FC Bayern München,54,Hertha BSC,1,0,0.0,1.0,0.0
3022,2015-04-26 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Paderborn,31,SC Paderborn 07,134,Werder Bremen,2,2,1.0,0.0,0.0
3023,2015-04-26 17:30:00,1. Fußball-Bundesliga 2014/2015,2014,Gladbach,87,Borussia Mönchengladbach,131,VfL Wolfsburg,1,0,0.0,1.0,0.0
3024,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Gelsenkirchen,9,FC Schalke 04,16,VfB Stuttgart,3,2,0.0,1.0,0.0
3025,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Wolfsburg,131,VfL Wolfsburg,55,Hannover 96,2,2,1.0,0.0,0.0
3026,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Augsburg,95,FC Augsburg,65,1. FC Köln,0,0,1.0,0.0,0.0
3027,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Sinsheim,175,TSG 1899 Hoffenheim,7,Borussia Dortmund,1,1,1.0,0.0,0.0
3028,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Bremen,134,Werder Bremen,91,Eintracht Frankfurt,1,0,0.0,1.0,0.0
3029,2015-05-02 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Freiburg,112,SC Freiburg,31,SC Paderborn 07,1,2,0.0,0.0,1.0
3030,2015-05-02 18:30:00,1. Fußball-Bundesliga 2014/2015,2014,Leverkusen,6,Bayer Leverkusen,40,FC Bayern München,2,0,0.0,1.0,0.0
3031,2015-05-03 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Mainz,81,1. FSV Mainz 05,100,Hamburger SV,1,2,0.0,0.0,1.0
3032,2015-05-03 17:30:00,1. Fußball-Bundesliga 2014/2015,2014,Berlin,54,Hertha BSC,87,Borussia Mönchengladbach,1,2,0.0,0.0,1.0
3033,2015-05-08 20:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hamburg,100,Hamburger SV,112,SC Freiburg,1,1,1.0,0.0,0.0
3034,2015-05-09 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Dortmund,7,Borussia Dortmund,54,Hertha BSC,2,0,0.0,1.0,0.0
3035,2015-05-09 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,München,40,FC Bayern München,95,FC Augsburg,0,1,0.0,0.0,1.0
3036,2015-05-09 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Gladbach,87,Borussia Mönchengladbach,6,Bayer Leverkusen,3,0,0.0,1.0,0.0
3037,2015-05-09 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hannover,55,Hannover 96,134,Werder Bremen,1,1,1.0,0.0,0.0
3038,2015-05-09 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Frankfurt,91,Eintracht Frankfurt,175,TSG 1899 Hoffenheim,3,1,0.0,1.0,0.0
3039,2015-05-09 18:30:00,1. Fußball-Bundesliga 2014/2015,2014,Stuttgart,16,VfB Stuttgart,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0
3040,2015-05-10 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Paderborn,31,SC Paderborn 07,131,VfL Wolfsburg,1,3,0.0,0.0,1.0
3041,2015-05-10 17:30:00,1. Fußball-Bundesliga 2014/2015,2014,Köln,65,1. FC Köln,9,FC Schalke 04,2,0,0.0,1.0,0.0
3042,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Gelsenkirchen,9,FC Schalke 04,31,SC Paderborn 07,1,0,0.0,1.0,0.0
3043,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Leverkusen,6,Bayer Leverkusen,175,TSG 1899 Hoffenheim,2,0,0.0,1.0,0.0
3044,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Wolfsburg,131,VfL Wolfsburg,7,Borussia Dortmund,2,1,0.0,1.0,0.0
3045,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Mainz,81,1. FSV Mainz 05,65,1. FC Köln,2,0,0.0,1.0,0.0
3046,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Augsburg,95,FC Augsburg,55,Hannover 96,1,2,0.0,0.0,1.0
3047,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Berlin,54,Hertha BSC,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3048,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Bremen,134,Werder Bremen,87,Borussia Mönchengladbach,0,2,0.0,0.0,1.0
3049,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Freiburg,112,SC Freiburg,40,FC Bayern München,2,1,0.0,1.0,0.0
3050,2015-05-16 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Stuttgart,16,VfB Stuttgart,100,Hamburger SV,2,1,0.0,1.0,0.0
3051,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,München,40,FC Bayern München,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0
3052,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Dortmund,7,Borussia Dortmund,134,Werder Bremen,3,2,0.0,1.0,0.0
3053,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Gladbach,87,Borussia Mönchengladbach,95,FC Augsburg,1,3,0.0,0.0,1.0
3054,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Sinsheim,175,TSG 1899 Hoffenheim,54,Hertha BSC,2,1,0.0,1.0,0.0
3055,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hannover,55,Hannover 96,112,SC Freiburg,2,1,0.0,1.0,0.0
3056,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Frankfurt,91,Eintracht Frankfurt,6,Bayer Leverkusen,2,1,0.0,1.0,0.0
3057,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Hamburg,100,Hamburger SV,9,FC Schalke 04,2,0,0.0,1.0,0.0
3058,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Köln,65,1. FC Köln,131,VfL Wolfsburg,2,2,1.0,0.0,0.0
3059,2015-05-23 15:30:00,1. Fußball-Bundesliga 2014/2015,2014,Paderborn,31,SC Paderborn 07,16,VfB Stuttgart,1,2,0.0,0.0,1.0
3060,2015-08-14 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,100,Hamburger SV,1,0,0.0,1.0,0.0
3061,2015-08-15 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,55,Hannover 96,1,0,0.0,1.0,0.0
3062,2015-08-15 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,171,FC Ingolstadt 04,0,0,1.0,0.0,0.0
3063,2015-08-15 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,9,FC Schalke 04,0,1,0.0,0.0,1.0
3064,2015-08-15 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0
3065,2015-08-15 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,54,Hertha BSC,0,0,1.0,0.0,0.0
3066,2015-08-15 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,87,Borussia Mönchengladbach,3,0,0.0,1.0,0.0
3067,2015-08-16 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0
3068,2015-08-16 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,65,1. FC Köln,0,0,1.0,0.0,0.0
3069,2015-08-21 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Berlin,54,Hertha BSC,134,Werder Bremen,1,1,1.0,0.0,0.0
3070,2015-08-22 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,118,SV Darmstadt 98,0,1,0.0,0.0,1.0
3071,2015-08-22 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Frankfurt,91,Eintracht Frankfurt,95,FC Augsburg,0,1,0.0,0.0,1.0
3072,2015-08-22 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,131,VfL Wolfsburg,1,0,0.0,1.0,0.0
3073,2015-08-22 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,6,Bayer Leverkusen,0,1,0.0,0.0,1.0
3074,2015-08-22 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,40,FC Bayern München,1,1,1.0,0.0,0.0
3075,2015-08-22 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hamburg,100,Hamburger SV,16,VfB Stuttgart,1,2,0.0,0.0,1.0
3076,2015-08-23 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Ingolstadt,171,FC Ingolstadt 04,7,Borussia Dortmund,0,0,1.0,0.0,0.0
3077,2015-08-23 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,0,1,0.0,0.0,1.0
3078,2015-08-28 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,9,FC Schalke 04,1,0,0.0,1.0,0.0
3079,2015-08-29 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,91,Eintracht Frankfurt,1,2,0.0,0.0,1.0
3080,2015-08-29 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,171,FC Ingolstadt 04,0,0,1.0,0.0,0.0
3081,2015-08-29 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,100,Hamburger SV,0,0,1.0,0.0,0.0
3082,2015-08-29 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,55,Hannover 96,2,0,0.0,1.0,0.0
3083,2015-08-29 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0
3084,2015-08-29 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,6,Bayer Leverkusen,1,0,0.0,1.0,0.0
3085,2015-08-30 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,54,Hertha BSC,1,0,0.0,1.0,0.0
3086,2015-08-30 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0
3087,2015-09-11 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,100,Hamburger SV,0,2,0.0,0.0,1.0
3088,2015-09-12 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,95,FC Augsburg,0,1,0.0,0.0,1.0
3089,2015-09-12 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,118,SV Darmstadt 98,0,1,0.0,0.0,1.0
3090,2015-09-12 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,7,Borussia Dortmund,1,2,0.0,0.0,1.0
3091,2015-09-12 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Berlin,54,Hertha BSC,16,VfB Stuttgart,2,1,0.0,1.0,0.0
3092,2015-09-12 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Ingolstadt,171,FC Ingolstadt 04,131,VfL Wolfsburg,0,0,1.0,0.0,0.0
3093,2015-09-12 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Frankfurt,91,Eintracht Frankfurt,65,1. FC Köln,4,1,0.0,1.0,0.0
3094,2015-09-13 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,134,Werder Bremen,0,1,0.0,0.0,1.0
3095,2015-09-13 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0
3096,2015-09-18 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0
3097,2015-09-19 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,54,Hertha BSC,0,0,1.0,0.0,0.0
3098,2015-09-19 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hamburg,100,Hamburger SV,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3099,2015-09-19 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,171,FC Ingolstadt 04,0,0,1.0,0.0,0.0
3100,2015-09-19 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,87,Borussia Mönchengladbach,0,0,1.0,0.0,0.0
3101,2015-09-19 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,40,FC Bayern München,0,1,0.0,0.0,1.0
3102,2015-09-20 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,9,FC Schalke 04,0,0,1.0,0.0,0.0
3103,2015-09-20 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,6,Bayer Leverkusen,1,0,0.0,1.0,0.0
3104,2015-09-20 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,55,Hannover 96,2,0,0.0,1.0,0.0
3105,2015-09-22 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,131,VfL Wolfsburg,0,1,0.0,0.0,1.0
3106,2015-09-22 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Berlin,54,Hertha BSC,65,1. FC Köln,1,0,0.0,1.0,0.0
3107,2015-09-22 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Ingolstadt,171,FC Ingolstadt 04,100,Hamburger SV,0,0,1.0,0.0,0.0
3108,2015-09-22 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,134,Werder Bremen,1,1,1.0,0.0,0.0
3109,2015-09-23 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3110,2015-09-23 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0
3111,2015-09-23 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,95,FC Augsburg,4,0,0.0,1.0,0.0
3112,2015-09-23 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,16,VfB Stuttgart,1,2,0.0,0.0,1.0
3113,2015-09-23 20:00:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,7,Borussia Dortmund,1,0,0.0,1.0,0.0
3114,2015-09-25 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,171,FC Ingolstadt 04,1,1,1.0,0.0,0.0
3115,2015-09-26 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,87,Borussia Mönchengladbach,1,2,0.0,0.0,1.0
3116,2015-09-26 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,55,Hannover 96,1,0,0.0,1.0,0.0
3117,2015-09-26 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0
3118,2015-09-26 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,6,Bayer Leverkusen,0,1,0.0,0.0,1.0
3119,2015-09-26 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,40,FC Bayern München,0,0,1.0,0.0,0.0
3120,2015-09-26 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hamburg,100,Hamburger SV,9,FC Schalke 04,0,0,1.0,0.0,0.0
3121,2015-09-27 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Frankfurt,91,Eintracht Frankfurt,54,Hertha BSC,1,0,0.0,1.0,0.0
3122,2015-09-27 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,118,SV Darmstadt 98,0,1,0.0,0.0,1.0
3123,2015-10-02 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,81,1. FSV Mainz 05,0,2,0.0,0.0,1.0
3124,2015-10-03 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,131,VfL Wolfsburg,0,0,1.0,0.0,0.0
3125,2015-10-03 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,134,Werder Bremen,0,0,1.0,0.0,0.0
3126,2015-10-03 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Berlin,54,Hertha BSC,100,Hamburger SV,1,0,0.0,1.0,0.0
3127,2015-10-03 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,16,VfB Stuttgart,1,0,0.0,1.0,0.0
3128,2015-10-03 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Ingolstadt,171,FC Ingolstadt 04,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3129,2015-10-04 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,65,1. FC Köln,0,1,0.0,0.0,1.0
3130,2015-10-04 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,7,Borussia Dortmund,2,1,0.0,1.0,0.0
3131,2015-10-04 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,95,FC Augsburg,1,1,1.0,0.0,0.0
3132,2015-10-16 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,7,Borussia Dortmund,0,1,0.0,0.0,1.0
3133,2015-10-17 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,54,Hertha BSC,1,0,0.0,1.0,0.0
3134,2015-10-17 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,175,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0
3135,2015-10-17 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hamburg,100,Hamburger SV,6,Bayer Leverkusen,0,0,1.0,0.0,0.0
3136,2015-10-17 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,118,SV Darmstadt 98,0,2,0.0,0.0,1.0
3137,2015-10-17 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,40,FC Bayern München,0,1,0.0,0.0,1.0
3138,2015-10-17 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Frankfurt,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0
3139,2015-10-18 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,55,Hannover 96,0,1,0.0,0.0,1.0
3140,2015-10-18 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,171,FC Ingolstadt 04,0,0,1.0,0.0,0.0
3141,2015-10-23 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,100,Hamburger SV,0,0,1.0,0.0,0.0
3142,2015-10-24 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,65,1. FC Köln,2,0,0.0,1.0,0.0
3143,2015-10-24 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,16,VfB Stuttgart,0,0,1.0,0.0,0.0
3144,2015-10-24 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3145,2015-10-24 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,134,Werder Bremen,0,3,0.0,0.0,1.0
3146,2015-10-24 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,131,VfL Wolfsburg,0,0,1.0,0.0,0.0
3147,2015-10-24 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Ingolstadt,171,FC Ingolstadt 04,54,Hertha BSC,0,1,0.0,0.0,1.0
3148,2015-10-25 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,95,FC Augsburg,3,0,0.0,1.0,0.0
3149,2015-10-25 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,9,FC Schalke 04,1,1,1.0,0.0,0.0
3150,2015-10-30 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Frankfurt,91,Eintracht Frankfurt,40,FC Bayern München,0,0,1.0,0.0,0.0
3151,2015-10-31 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gelsenkirchen,9,FC Schalke 04,171,FC Ingolstadt 04,0,1,0.0,0.0,1.0
3152,2015-10-31 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Augsburg,95,FC Augsburg,81,1. FSV Mainz 05,1,2,0.0,0.0,1.0
3153,2015-10-31 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Bremen,134,Werder Bremen,7,Borussia Dortmund,1,2,0.0,0.0,1.0
3154,2015-10-31 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Köln,65,1. FC Köln,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0
3155,2015-10-31 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Berlin,54,Hertha BSC,87,Borussia Mönchengladbach,0,2,0.0,0.0,1.0
3156,2015-10-31 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Wolfsburg,131,VfL Wolfsburg,6,Bayer Leverkusen,1,1,1.0,0.0,0.0
3157,2015-11-01 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Stuttgart,16,VfB Stuttgart,118,SV Darmstadt 98,0,0,1.0,0.0,0.0
3158,2015-11-01 17:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hamburg,100,Hamburger SV,55,Hannover 96,1,0,0.0,1.0,0.0
3159,2015-11-06 20:30:00,1. Fußball-Bundesliga 2015/2016,2015,Hannover,55,Hannover 96,54,Hertha BSC,0,1,0.0,0.0,1.0
3160,2015-11-07 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,München,40,FC Bayern München,16,VfB Stuttgart,1,0,0.0,1.0,0.0
3161,2015-11-07 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Leverkusen,6,Bayer Leverkusen,65,1. FC Köln,0,1,0.0,0.0,1.0
3162,2015-11-07 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Gladbach,87,Borussia Mönchengladbach,171,FC Ingolstadt 04,0,0,1.0,0.0,0.0
3163,2015-11-07 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Sinsheim,175,TSG 1899 Hoffenheim,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
3164,2015-11-07 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Mainz,81,1. FSV Mainz 05,131,VfL Wolfsburg,1,0,0.0,1.0,0.0
3165,2015-11-07 18:30:00,1. Fußball-Bundesliga 2015/2016,2015,Darmstadt,118,SV Darmstadt 98,100,Hamburger SV,0,1,0.0,0.0,1.0
3166,2015-11-08 15:30:00,1. Fußball-Bundesliga 2015/2016,2015,Dortmund,7,Borussia Dortmund,9,FC Schalke 04,2,1,0.0,1.0,0.0
